"","CUST_ID","AREA_CODE","MINUTES_CURR_MONTH","MINUTES_PREV_MONTH","MINUTES_3MONTHS_AGO","CUST_MOS","LONGDIST_FLAG","CALLWAITING_FLAG","NUM_LINES","VOICEMAIL_FLAG","MOBILE_PLAN","CONVERGENT_BILLING","GENDER","INCOME","PHONE_PLAN","EDUCATION","TOT_MINUTES_USAGE","CHURNER"
"1877",2004,15563,10000,8000,944,26,1,1,3,1,1,"Yes","M","High Income","National","PhD",18944,"yes"
"1878",2005,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1879",2006,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1880",2007,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"yes"
"1881",2008,36785,6000,7899,630,36,0,0,2,1,0,"Yes","M","High Income","Euro-Zone","Post Primary",14529,"yes"
"1882",2009,45987,7800,5000,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",12824,"yes"
"1883",1792,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1884",2011,10040,9999,12456,1145,3,1,1,2,1,1,"No","M","Medium Income","Euro-Zone","Bachelors",23600,"no"
"1885",2012,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"1886",2013,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1887",2014,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"yes"
"1888",2015,45987,6000,4563,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",10961,"yes"
"1889",1286,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1890",2017,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1891",2018,21750,12000,8000,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",20598,"yes"
"1892",2019,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"1893",2020,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"yes"
"1894",2021,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"yes"
"1895",1309,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1896",2023,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1897",2024,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1898",2025,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"1899",2026,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1900",2027,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"1901",2028,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1902",2029,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1903",2030,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"yes"
"1904",2031,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"yes"
"1905",2032,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1906",1332,15563,53,9,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",91,"yes"
"1907",2034,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","PhD",3344,"no"
"1908",2035,21750,5,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",8,"yes"
"1909",2036,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1910",2037,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"yes"
"1911",2038,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"1912",1355,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1913",2040,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1914",2041,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1915",2042,55166,1100,1000,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",2156,"no"
"1916",2043,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"1917",2044,45987,14000,15000,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",29066,"no"
"1918",1360,15563,500,800,944,26,1,1,3,1,1,"Yes","M","Low Income","International","PhD",2244,"yes"
"1919",2046,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1920",2047,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1921",2048,36785,100,9000,60,10,1,0,2,1,1,"Yes","M","Medium Income","Euro-Zone","Primary",9160,"yes"
"1922",2049,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1923",2050,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"1924",2051,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1925",2052,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1926",2053,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"1927",2054,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"1928",2055,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1929",1378,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1930",2057,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Masters",3344,"no"
"1931",2058,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"1932",2059,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1933",2060,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1934",2061,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"1935",1401,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1936",2063,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1937",2064,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1938",2065,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"1939",2066,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"1940",2067,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"1941",1539,15563,53,9,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",91,"yes"
"1942",2069,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1943",2070,21750,5000,7000,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",12075,"no"
"1944",1793,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1945",1794,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1946",1795,36785,33,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",183,"yes"
"1947",1796,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1948",1797,15563,10000,8000,944,26,1,1,3,1,1,"Yes","M","High Income","National","PhD",18944,"yes"
"1949",1798,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1950",1799,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1951",1800,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"1952",1801,36785,6000,7899,630,36,0,0,2,1,0,"Yes","M","High Income","Euro-Zone","Post Primary",14529,"yes"
"1953",1802,45987,7800,5000,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",12824,"yes"
"1954",1562,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1955",1804,10040,9999,12456,1145,3,1,1,2,1,1,"No","M","Medium Income","Euro-Zone","Bachelors",23600,"no"
"1956",1805,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"1957",1806,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1958",1807,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1959",1808,45987,6000,4563,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",10961,"yes"
"1960",1567,15563,500,800,944,26,1,1,3,1,1,"Yes","M","Low Income","International","PhD",2244,"yes"
"1961",1810,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1962",1811,21750,12000,8000,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",20598,"yes"
"1963",1812,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"1964",1813,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"1965",1814,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"1966",1585,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1967",1816,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1968",1817,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1969",1818,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"1970",1819,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1971",1820,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"1972",1821,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1973",1822,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1974",1823,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"1975",1824,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"no"
"1976",1825,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"1977",1930,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1978",1827,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","PhD",3344,"yes"
"1979",1828,21750,5,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",8,"yes"
"1980",1829,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"1981",1830,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"1982",1831,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"1983",1953,15563,53,9,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",91,"yes"
"1984",1833,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"1985",1834,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"1986",1835,55166,1100,1000,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",2156,"no"
"1987",1836,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"yes"
"1988",1837,45987,14000,15000,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",29066,"yes"
"1989",1976,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"1990",1839,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"1991",1840,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"1992",1841,36785,100,9000,60,10,1,0,2,1,1,"Yes","M","Medium Income","Euro-Zone","Primary",9160,"yes"
"1993",1842,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"1994",1843,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"1995",1844,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"1996",1845,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"1997",1846,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"yes"
"1998",1847,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"yes"
"1999",1848,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"2000",1981,15563,500,800,944,26,1,1,3,1,1,"Yes","M","Low Income","International","PhD",2244,"yes"
"2001",1850,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Masters",3344,"yes"
"2002",1851,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"2003",1852,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"2004",1853,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"yes"
"2005",1854,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"2006",1999,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2007",1856,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"2008",1857,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"2009",1858,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"2010",1859,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"yes"
"2011",1860,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"yes"
"2012",2022,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2013",1862,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"2014",1863,21750,5000,7000,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",12075,"no"
"2015",1864,36785,100,190,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",350,"yes"
"2016",1865,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"2017",1866,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"2018",1867,10040,5678,3457,2156,14,1,1,1,1,1,"No","M","Low Income","National","Masters",11291,"no"
"2019",1868,21750,333,122,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",599,"yes"
"2020",1869,55166,550,100,1453,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",2103,"no"
"2021",1870,36785,398,2452,4789,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",7639,"no"
"2022",1871,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"2023",2045,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2024",1873,10040,9456,14325,12456,3,1,1,2,1,1,"Yes","F","Medium Income","Euro-Zone","PhD",36237,"yes"
"2025",1874,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"no"
"2026",1875,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"2027",1876,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"2028",1877,45987,600,5673,3456,13,0,1,1,1,0,"Yes","M","Low Income","International","Masters",9729,"yes"
"2029",2068,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2030",1879,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"2031",1880,21750,678,55,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",1331,"yes"
"2032",1881,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"2033",1882,36785,97,56,5,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",158,"no"
"2034",1883,45987,45,223,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",334,"no"
"2035",1815,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2036",1885,10040,100,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"2037",1886,21750,5,7,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",87,"no"
"2038",1887,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"2039",1888,45987,999,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",1069,"no"
"2040",1889,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"yes"
"2041",1890,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"2042",1891,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"2043",1892,55166,5,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","PhD",605,"yes"
"2044",1893,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"2045",1894,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"2046",1838,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2047",1896,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3344,"yes"
"2048",1897,21750,500,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",503,"yes"
"2049",1898,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"2050",1899,36785,555,7654,8732,27,1,1,2,1,0,"Yes","F","High Income","Euro-Zone","PhD",16941,"yes"
"2051",1900,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"2052",1861,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2053",1902,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"2054",1903,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"2055",1904,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"2056",1905,36785,97,5587,4693,8,0,0,1,0,1,"Yes","M","Low Income","Euro-Zone","PhD",10377,"yes"
"2057",1906,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"2058",1884,15563,53,34,29,50,1,1,1,0,0,"No","F","Medium Income","International","Post Primary",116,"yes"
"2059",1908,10040,99,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"2060",1909,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"2061",1910,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"2062",1911,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"2063",1912,15563,10,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1754,"yes"
"2064",1913,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"2065",1914,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"2066",1915,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"2067",1916,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"no"
"2068",1917,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
